Last_Update,Country_Region,Province_State,Copy_of_Confirmed,Copy_of_Deaths,Copy_of_Recovered
2020-05-24,US,Wisconsin,14877,507,0
2020-05-24,US,Wyoming,813,12,0
2020-05-24,United Kingdom,Anguilla,3,0,3
2020-05-24,United Kingdom,Bermuda,128,9,81
2020-05-24,United Kingdom,British Virgin Islands,8,1,6
2020-05-24,United Kingdom,Cayman Islands,129,1,61
2020-05-24,United Kingdom,Channel Islands,558,45,515
2020-05-24,United Kingdom,Falkland Islands (Malvinas),13,0,13
2020-05-24,United Kingdom,Gibraltar,152,0,147
2020-05-24,United Kingdom,Isle of Man,336,24,303
2020-05-24,United Kingdom,Montserrat,11,1,10
2020-05-24,United Kingdom,Turks and Caicos Islands,12,1,10
2020-05-25,Australia,Australian Capital Territory,107,3,104
2020-05-25,Australia,New South Wales,3090,48,2656
2020-05-25,Australia,Northern Territory,29,0,29
2020-05-25,Australia,Queensland,1056,6,1038
2020-05-25,Australia,South Australia,439,4,435
2020-05-25,Australia,Tasmania,228,13,200
2020-05-25,Australia,Victoria,1605,19,1520
2020-05-25,Australia,Western Australia,560,9,549
2020-05-25,Brazil,Acre,4160,92,0
2020-05-25,Brazil,Alagoas,6214,316,0
2020-05-25,Brazil,Amapa,6353,163,0
2020-05-25,Brazil,Amazonas,29867,1758,0
2020-05-25,Brazil,Bahia,13899,460,0
2020-05-25,Brazil,Ceara,35595,2324,0
2020-05-25,Brazil,Distrito Federal,6638,104,0
2020-05-25,Brazil,Espirito Santo,10007,446,0
2020-05-25,Brazil,Goias,2443,95,0
2020-05-25,Brazil,Maranhao,21191,754,0
2020-05-25,Brazil,Mato Grosso,1462,40,0
2020-05-25,Brazil,Mato Grosso do Sul,924,17,0
2020-05-25,Brazil,Minas Gerais,6668,226,0
2020-05-25,Brazil,Para,24125,2148,0
2020-05-25,Brazil,Paraiba,7823,272,0
2020-05-25,Brazil,Parana,3212,153,0
2020-05-25,Brazil,Pernambuco,27759,2200,0
2020-05-25,Brazil,Piaui,3390,107,0
2020-05-25,Brazil,Rio Grande do Norte,4697,200,0
2020-05-25,Brazil,Rio Grande do Sul,6470,180,0
2020-05-25,Brazil,Rio de Janeiro,37912,3993,0
2020-05-25,Brazil,Rondonia,3201,121,0
2020-05-25,Brazil,Roraima,2439,84,0
2020-05-25,Brazil,Santa Catarina,6696,105,0
2020-05-25,Brazil,Sao Paulo,82161,6163,0
2020-05-25,Brazil,Sergipe,5314,93,0
2020-05-25,Brazil,Tocantins,2591,52,0
2020-05-25,Brazil,Unknown,0,0,149911
2020-05-25,Canada,Alberta,6860,135,5924
2020-05-25,Canada,British Columbia,2517,157,2057
2020-05-25,Canada,Diamond Princess,1,1,0
2020-05-25,Canada,Grand Princess,13,0,13
2020-05-25,Canada,Manitoba,292,7,268
2020-05-25,Canada,New Brunswick,121,0,120
2020-05-25,Canada,Newfoundland and Labrador,260,3,254
2020-05-25,Canada,Northwest Territories,5,0,5
2020-05-25,Canada,Nova Scotia,1050,58,973
2020-05-25,Canada,Ontario,26897,2181,19477
2020-05-25,Canada,Prince Edward Island,27,0,27
2020-05-25,Canada,Quebec,47420,3985,14331
2020-05-25,Canada,Saskatchewan,632,7,538
2020-05-25,Canada,Yukon,11,0,11
2020-05-25,Chile,Antofagasta,1947,21,0
2020-05-25,Chile,Araucania,1808,45,0
2020-05-25,Chile,Arica y Parinacota,498,7,0
2020-05-25,Chile,Atacama,182,0,0
2020-05-25,Chile,Aysen,8,0,0
2020-05-25,Chile,Biobio,1414,10,0
2020-05-25,Chile,Coquimbo,323,2,0
2020-05-25,Chile,Los Lagos,736,13,0
2020-05-25,Chile,Los Rios,290,6,0
2020-05-25,Chile,Magallanes,1010,18,0
2020-05-25,Chile,Maule,892,15,0
2020-05-25,Chile,Metropolitana,54544,494,0
2020-05-25,Chile,Nuble,1102,21,0
2020-05-25,Chile,OHiggins,554,11,0
2020-05-25,Chile,Tarapaca,1564,7,0
2020-05-25,Chile,Unknown,0,0,28148
2020-05-25,Chile,Valparaiso,2230,48,0
2020-05-25,China,Anhui,991,6,985
2020-05-25,China,Beijing,593,9,581
2020-05-25,China,Chongqing,579,6,573
2020-05-25,China,Fujian,356,1,355
2020-05-25,China,Gansu,139,2,137
2020-05-25,China,Guangdong,1592,8,1581
2020-05-25,China,Guangxi,254,2,252
2020-05-25,China,Guizhou,147,2,145
2020-05-25,China,Hainan,169,6,162
2020-05-25,China,Hebei,328,6,322
2020-05-25,China,Heilongjiang,945,13,932
2020-05-25,China,Henan,1276,22,1254
2020-05-25,China,Hong Kong,1065,4,1030
2020-05-25,China,Hubei,68135,4512,63617
2020-05-25,China,Hunan,1019,4,1015
2020-05-25,China,Inner Mongolia,227,1,201
2020-05-25,China,Jiangsu,653,0,653
2020-05-25,China,Jiangxi,937,1,936
2020-05-25,China,Jilin,155,2,128
2020-05-25,China,Liaoning,149,2,145
2020-05-25,China,Macau,45,0,45
2020-05-25,China,Ningxia,75,0,75
2020-05-25,China,Qinghai,18,0,18
2020-05-25,China,Shaanxi,308,3,305
2020-05-25,China,Shandong,788,7,780
2020-05-25,China,Shanghai,668,7,648
2020-05-25,China,Shanxi,198,0,198
2020-05-25,China,Sichuan,564,3,558
2020-05-25,China,Tianjin,192,3,188
2020-05-25,China,Tibet,1,0,1
2020-05-25,China,Xinjiang,76,3,73
2020-05-25,China,Yunnan,185,2,183
2020-05-25,China,Zhejiang,1268,1,1267
2020-05-25,Denmark,Faroe Islands,187,0,187
2020-05-25,Denmark,Greenland,12,0,11
2020-05-25,France,French Guiana,328,1,145
2020-05-25,France,French Polynesia,60,0,60
2020-05-25,France,Guadeloupe,161,14,115
2020-05-25,France,Martinique,197,14,91
2020-05-25,France,Mayotte,1587,20,894
2020-05-25,France,New Caledonia,18,0,18
2020-05-25,France,Reunion,452,1,411
2020-05-25,France,Saint Barthelemy,6,0,6
2020-05-25,France,Saint Pierre and Miquelon,1,0,1
2020-05-25,France,St Martin,40,3,33
2020-05-25,Germany,Baden-Wurttemberg,34399,1697,31200
2020-05-25,Germany,Bayern,46505,2391,41740
2020-05-25,Germany,Berlin,6641,191,6060
2020-05-25,Germany,Brandenburg,3237,168,2900
2020-05-25,Germany,Bremen,1312,41,1100
2020-05-25,Germany,Hamburg,5066,241,4600
2020-05-25,Germany,Hessen,9762,460,8400
2020-05-25,Germany,Mecklenburg-Vorpommern,763,20,707
2020-05-25,Germany,Niedersachsen,11578,574,10200
2020-05-25,Germany,Nordrhein-Westfalen,37223,1563,33400
2020-05-25,Germany,Rheinland-Pfalz,6592,228,6023
2020-05-25,Germany,Saarland,2713,162,2447
2020-05-25,Germany,Sachsen,5228,204,4700
2020-05-25,Germany,Sachsen-Anhalt,1695,54,1554
2020-05-25,Germany,Schleswig-Holstein,3062,137,2800
2020-05-25,Germany,Thuringen,2865,152,2450
2020-05-25,Germany,Unknown,1687,0,0
2020-05-25,Italy,Abruzzo,3226,398,1736
2020-05-25,Italy,Basilicata,399,27,333
2020-05-25,Italy,Calabria,1157,96,786
2020-05-25,Italy,Campania,4749,405,3076
2020-05-25,Italy,Emilia-Romagna,27558,4055,19046
2020-05-25,Italy,Friuli Venezia Giulia,3236,329,2495
2020-05-25,Italy,Lazio,7627,684,3374
2020-05-25,Italy,Liguria,9480,1419,6437
2020-05-25,Italy,Lombardia,87110,15840,45656
2020-05-25,Italy,Marche,6714,994,4028
2020-05-25,Italy,Molise,432,22,227
2020-05-25,Italy,P.A. Bolzano,2593,291,2107
2020-05-25,Italy,P.A. Trento,4404,457,3412
2020-05-25,Italy,Piemonte,30180,3783,18694
2020-05-25,Italy,Puglia,4458,487,2178
2020-05-25,Italy,Sardegna,1356,129,982
2020-05-25,Italy,Sicilia,3423,269,1701
2020-05-25,Italy,Toscana,10062,1013,7349
2020-05-25,Italy,Umbria,1430,75,1302
2020-05-25,Italy,Valle d'Aosta,1178,143,1003
2020-05-25,Italy,Veneto,19086,1869,14557
2020-05-25,Mexico,Aguascalientes,616,26,433
2020-05-25,Mexico,Baja California,4218,696,2906
2020-05-25,Mexico,Baja California Sur,533,31,426
2020-05-25,Mexico,Campeche,429,54,262
2020-05-25,Mexico,Chiapas,1164,69,605
2020-05-25,Mexico,Chihuahua,1186,249,823
2020-05-25,Mexico,Ciudad de Mexico,19682,1963,13900
2020-05-25,Mexico,Coahuila,824,65,635
2020-05-25,Mexico,Colima,112,14,50
2020-05-25,Mexico,Durango,233,26,142
2020-05-25,Mexico,Guanajuato,1054,88,620
2020-05-25,Mexico,Guerrero,1205,168,744
2020-05-25,Mexico,Hidalgo,1243,212,638
2020-05-25,Mexico,Jalisco,1180,107,703
2020-05-25,Mexico,Mexico,11057,846,8730
2020-05-25,Mexico,Michoacan,1368,116,871
2020-05-25,Mexico,Morelos,1213,236,745
2020-05-25,Mexico,Nayarit,421,42,257
2020-05-25,Mexico,Nuevo Leon,1149,62,756
2020-05-25,Mexico,Oaxaca,1001,100,495
2020-05-25,Mexico,Puebla,2082,257,1278
2020-05-25,Mexico,Queretaro,688,75,332
2020-05-25,Mexico,Quintana Roo,1609,291,1100
2020-05-25,Mexico,San Luis Potosi,692,36,422
2020-05-25,Mexico,Sinaloa,2587,390,1740
2020-05-25,Mexico,Sonora,1440,69,956
2020-05-25,Mexico,Tabasco,3148,393,2114
2020-05-25,Mexico,Tamaulipas,1212,83,867
2020-05-25,Mexico,Tlaxcala,782,122,450
2020-05-25,Mexico,Veracruz,2769,365,1857
2020-05-25,Mexico,Yucatan,1487,116,963
2020-05-25,Mexico,Zacatecas,236,27,159
2020-05-25,Netherlands,Aruba,101,3,95
2020-05-25,Netherlands,"Bonaire, Sint Eustatius and Saba",6,0,0
2020-05-25,Netherlands,Curacao,17,1,14
2020-05-25,Netherlands,Sint Maarten,77,15,59
2020-05-25,Spain,Andalusia,12600,1391,0
2020-05-25,Spain,Aragon,5646,858,0
2020-05-25,Spain,Asturias,2397,308,0
2020-05-25,Spain,Baleares,2041,222,0
2020-05-25,Spain,C. Valenciana,11073,1393,0
2020-05-25,Spain,Canarias,2322,157,0
2020-05-25,Spain,Cantabria,2289,209,0
2020-05-25,Spain,Castilla - La Mancha,16889,2940,0
2020-05-25,Spain,Castilla y Leon,18789,1961,0
2020-05-25,Spain,Catalonia,57148,6701,0
2020-05-25,Spain,Ceuta,124,4,0
2020-05-25,Spain,Extremadura,3047,506,0
2020-05-25,Spain,Galicia,9105,613,0
2020-05-25,Spain,La Rioja,4036,358,0
2020-05-25,Spain,Madrid,67871,8977,0
2020-05-25,Spain,Melilla,121,2,0
2020-05-25,Spain,Murcia,1579,149,0
2020-05-25,Spain,Navarra,5219,509,0
2020-05-25,Spain,Pais Vasco,13476,1494,0
2020-05-25,Spain,Unknown,0,0,150376
2020-05-25,US,Alabama,14478,551,0
2020-05-25,US,Alaska,407,10,0
2020-05-25,US,Arizona,16377,801,0
2020-05-25,US,Arkansas,5922,116,0
2020-05-25,US,California,94020,3754,0
2020-05-25,US,Colorado,24174,1332,0
2020-05-25,US,Connecticut,40468,3693,0
2020-05-25,US,Delaware,8809,326,0
2020-05-25,US,Diamond Princess,49,0,0
2020-05-25,US,District of Columbia,8110,432,0
2020-05-25,US,Florida,50867,2237,0
2020-05-25,US,Georgia,42902,1827,0
2020-05-25,US,Grand Princess,103,3,0
2020-05-25,US,Guam,166,5,0
2020-05-25,US,Hawaii,643,17,0
2020-05-25,US,Idaho,2626,79,0
2020-05-25,US,Illinois,110304,4856,0
2020-05-25,US,Indiana,31376,1976,0
2020-05-25,US,Iowa,17251,456,0
2020-05-25,US,Kansas,9004,205,0
2020-05-25,US,Kentucky,8571,391,0
2020-05-25,US,Louisiana,37169,2691,0
2020-05-25,US,Maine,2055,78,0
2020-05-25,US,Maryland,46313,2277,0
2020-05-25,US,Massachusetts,92675,6372,0
2020-05-25,US,Michigan,54679,5228,0
2020-05-25,US,Minnesota,20573,878,0
2020-05-25,US,Mississippi,13260,625,0
2020-05-25,US,Missouri,12149,686,0
2020-05-25,US,Montana,479,16,0
2020-05-25,US,Nebraska,12134,147,0
2020-05-25,US,Nevada,7881,380,0
2020-05-25,US,New Hampshire,4149,209,0
2020-05-25,US,New Jersey,154154,11138,0
2020-05-25,US,New Mexico,6943,317,0
2020-05-25,US,New York,361515,29141,0
2020-05-25,US,North Carolina,23365,784,0
2020-05-25,US,North Dakota,2418,53,0
2020-05-25,US,Northern Mariana Islands,22,2,0
2020-05-25,US,Ohio,31911,1969,0
2020-05-25,US,Oklahoma,6037,311,0
2020-05-25,US,Oregon,3927,148,0
2020-05-25,US,Pennsylvania,71563,5136,0
2020-05-25,US,Puerto Rico,3189,127,0
2020-05-25,US,Recovered,0,0,366736
2020-05-25,US,Rhode Island,14065,608,0
2020-05-25,US,South Carolina,10096,435,0
2020-05-25,US,South Dakota,4563,50,0
2020-05-25,US,Tennessee,20111,336,0
2020-05-25,US,Texas,55861,1528,0
2020-05-25,US,Utah,8392,97,0
2020-05-25,US,Vermont,956,54,0
2020-05-25,US,Virgin Islands,69,6,0
2020-05-25,US,Virginia,36244,1171,0
2020-05-25,US,Washington,19828,1061,0
2020-05-25,US,West Virginia,1759,72,0
2020-05-25,US,Wisconsin,15277,510,0
2020-05-25,US,Wyoming,838,12,0
2020-05-25,United Kingdom,Anguilla,3,0,3
2020-05-25,United Kingdom,Bermuda,133,9,81
2020-05-25,United Kingdom,British Virgin Islands,8,1,6
2020-05-25,United Kingdom,Cayman Islands,129,1,61
2020-05-25,United Kingdom,Channel Islands,558,45,517
2020-05-25,United Kingdom,Falkland Islands (Malvinas),13,0,13
2020-05-25,United Kingdom,Gibraltar,154,0,147
2020-05-25,United Kingdom,Isle of Man,336,24,303
2020-05-25,United Kingdom,Montserrat,11,1,10
2020-05-25,United Kingdom,Turks and Caicos Islands,12,1,10
2020-05-26,Australia,Australian Capital Territory,107,3,104
2020-05-26,Australia,New South Wales,3092,48,2661
2020-05-26,Australia,Northern Territory,29,0,29
2020-05-26,Australia,Queensland,1057,6,1039
2020-05-26,Australia,South Australia,439,4,435
2020-05-26,Australia,Tasmania,228,13,202
2020-05-26,Australia,Victoria,1610,19,1533
2020-05-26,Australia,Western Australia,564,9,549
2020-05-26,Brazil,Acre,4501,97,0
2020-05-26,Brazil,Alagoas,6682,337,0
2020-05-26,Brazil,Amapa,6584,168,0
2020-05-26,Brazil,Amazonas,30282,1781,0
2020-05-26,Brazil,Bahia,14204,477,0
2020-05-26,Brazil,Ceara,36185,2493,0
2020-05-26,Brazil,Distrito Federal,6930,114,0
2020-05-26,Brazil,Espirito Santo,10365,465,0
2020-05-26,Brazil,Goias,2512,96,0
2020-05-26,Brazil,Maranhao,22786,784,0
2020-05-26,Brazil,Mato Grosso,1500,41,0
2020-05-26,Brazil,Mato Grosso do Sul,1023,17,0
2020-05-26,Brazil,Minas Gerais,6962,230,0
2020-05-26,Brazil,Para,26077,2372,0
2020-05-26,Brazil,Paraiba,8016,279,0
2020-05-26,Brazil,Parana,3331,156,0
2020-05-26,Brazil,Pernambuco,28366,2248,0
2020-05-26,Brazil,Piaui,3550,110,0
2020-05-26,Brazil,Rio Grande do Norte,4759,209,0
2020-05-26,Brazil,Rio Grande do Sul,6559,197,0
2020-05-26,Brazil,Rio de Janeiro,39298,4105,0
2020-05-26,Brazil,Rondonia,3268,121,0
2020-05-26,Brazil,Roraima,2514,86,0
2020-05-26,Brazil,Santa Catarina,6875,109,0
2020-05-26,Brazil,Sao Paulo,83625,6220,0
2020-05-26,Brazil,Sergipe,5448,103,0
2020-05-26,Brazil,Tocantins,2696,58,0
2020-05-26,Brazil,Unknown,0,0,153833
2020-05-26,Canada,Alberta,6879,138,5979
2020-05-26,Canada,British Columbia,2530,161,2102
2020-05-26,Canada,Diamond Princess,1,1,0
2020-05-26,Canada,Grand Princess,13,0,13
2020-05-26,Canada,Manitoba,292,7,268
2020-05-26,Canada,New Brunswick,121,0,120
2020-05-26,Canada,Newfoundland and Labrador,260,3,254
2020-05-26,Canada,Northwest Territories,5,0,5
2020-05-26,Canada,Nova Scotia,1051,58,974
2020-05-26,Canada,Ontario,27302,2210,19698
2020-05-26,Canada,Prince Edward Island,27,0,27
2020-05-26,Canada,Quebec,47993,4070,14654
2020-05-26,Canada,Saskatchewan,634,7,546
2020-05-26,Canada,Yukon,11,0,11
2020-05-26,Chile,Antofagasta,2015,21,0
2020-05-26,Chile,Araucania,1857,45,0
2020-05-26,Chile,Arica y Parinacota,513,7,0
2020-05-26,Chile,Atacama,185,0,0
2020-05-26,Chile,Aysen,10,0,0
2020-05-26,Chile,Biobio,1458,10,0
2020-05-26,Chile,Coquimbo,338,2,0
2020-05-26,Chile,Los Lagos,763,13,0
2020-05-26,Chile,Los Rios,297,6,0
2020-05-26,Chile,Magallanes,1016,18,0
2020-05-26,Chile,Maule,953,15,0
2020-05-26,Chile,Metropolitana,58930,529,0
2020-05-26,Chile,Nuble,1139,22,0
2020-05-26,Chile,OHiggins,588,13,0
2020-05-26,Chile,Tarapaca,1630,7,0
2020-05-26,Chile,Unknown,0,0,29302
2020-05-26,Chile,Valparaiso,2305,53,0
2020-05-26,China,Anhui,991,6,985
2020-05-26,China,Beijing,593,9,581
2020-05-26,China,Chongqing,579,6,573
2020-05-26,China,Fujian,357,1,355
2020-05-26,China,Gansu,139,2,137
2020-05-26,China,Guangdong,1592,8,1581
2020-05-26,China,Guangxi,254,2,252
2020-05-26,China,Guizhou,147,2,145
2020-05-26,China,Hainan,169,6,162
2020-05-26,China,Hebei,328,6,322
2020-05-26,China,Heilongjiang,945,13,932
2020-05-26,China,Henan,1276,22,1254
2020-05-26,China,Hong Kong,1065,4,1030
2020-05-26,China,Hubei,68135,4512,63617
2020-05-26,China,Hunan,1019,4,1015
2020-05-26,China,Inner Mongolia,232,1,204
2020-05-26,China,Jiangsu,653,0,653
2020-05-26,China,Jiangxi,937,1,936
2020-05-26,China,Jilin,155,2,128
2020-05-26,China,Liaoning,149,2,147
2020-05-26,China,Macau,45,0,45
2020-05-26,China,Ningxia,75,0,75
2020-05-26,China,Qinghai,18,0,18
2020-05-26,China,Shaanxi,308,3,305
2020-05-26,China,Shandong,788,7,780
2020-05-26,China,Shanghai,669,7,652
2020-05-26,China,Shanxi,198,0,198
2020-05-26,China,Sichuan,564,3,558
2020-05-26,China,Tianjin,192,3,188
2020-05-26,China,Tibet,1,0,1
2020-05-26,China,Xinjiang,76,3,73
2020-05-26,China,Yunnan,185,2,183
2020-05-26,China,Zhejiang,1268,1,1267
2020-05-26,Denmark,Faroe Islands,187,0,187
2020-05-26,Denmark,Greenland,12,0,11
2020-05-26,France,French Guiana,353,1,146
2020-05-26,France,French Polynesia,60,0,60
2020-05-26,France,Guadeloupe,161,14,115
2020-05-26,France,Martinique,197,14,91
2020-05-26,France,Mayotte,1609,20,894
2020-05-26,France,New Caledonia,18,0,18
2020-05-26,France,Reunion,456,1,411
2020-05-26,France,Saint Barthelemy,6,0,6
2020-05-26,France,Saint Pierre and Miquelon,1,0,1
2020-05-26,France,St Martin,40,3,33
2020-05-26,Germany,Baden-Wurttemberg,34435,1707,31300
2020-05-26,Germany,Bayern,46642,2402,41850
2020-05-26,Germany,Berlin,6651,191,6086
2020-05-26,Germany,Brandenburg,3238,168,3000
2020-05-26,Germany,Bremen,1313,41,1100
2020-05-26,Germany,Hamburg,5069,241,4700
2020-05-26,Germany,Hessen,9770,460,8500
2020-05-26,Germany,Mecklenburg-Vorpommern,760,20,707
2020-05-26,Germany,Niedersachsen,11578,576,10300
2020-05-26,Germany,Nordrhein-Westfalen,37298,1565,33600
2020-05-26,Germany,Rheinland-Pfalz,6596,228,6045
2020-05-26,Germany,Saarland,2716,162,2457
2020-05-26,Germany,Sachsen,5231,205,4720
2020-05-26,Germany,Sachsen-Anhalt,1699,54,1554
2020-05-26,Germany,Schleswig-Holstein,3062,137,2800
2020-05-26,Germany,Thuringen,2871,152,2480
2020-05-26,Germany,Unknown,1671,0,0
2020-05-26,Italy,Abruzzo,3227,400,1781
2020-05-26,Italy,Basilicata,399,27,336
2020-05-26,Italy,Calabria,1157,96,797
2020-05-26,Italy,Campania,4755,405,3137
2020-05-26,Italy,Emilia-Romagna,27587,4068,19160
2020-05-26,Italy,Friuli Venezia Giulia,3240,329,2525
2020-05-26,Italy,Lazio,7643,688,3401
2020-05-26,Italy,Liguria,9497,1425,6516
2020-05-26,Italy,Lombardia,87258,15874,46169
2020-05-26,Italy,Marche,6716,995,4059
2020-05-26,Italy,Molise,432,22,233
2020-05-26,Italy,P.A. Bolzano,2593,291,2118
2020-05-26,Italy,P.A. Trento,4405,458,3430
2020-05-26,Italy,Piemonte,30228,3798,18934
2020-05-26,Italy,Puglia,4467,491,2298
2020-05-26,Italy,Sardegna,1354,129,994
2020-05-26,Italy,Sicilia,3427,270,1724
2020-05-26,Italy,Toscana,10067,1015,7416
2020-05-26,Italy,Umbria,1430,75,1309
2020-05-26,Italy,Valle d'Aosta,1179,143,1003
2020-05-26,Italy,Veneto,19097,1878,14641
2020-05-26,Mexico,Aguascalientes,649,26,464
2020-05-26,Mexico,Baja California,4250,705,2992
2020-05-26,Mexico,Baja California Sur,541,32,430
2020-05-26,Mexico,Campeche,443,57,284
2020-05-26,Mexico,Chiapas,1224,72,659
2020-05-26,Mexico,Chihuahua,1193,255,843
2020-05-26,Mexico,Ciudad de Mexico,20235,2024,14557
2020-05-26,Mexico,Coahuila,876,68,656
2020-05-26,Mexico,Colima,115,18,52
2020-05-26,Mexico,Durango,246,26,150
2020-05-26,Mexico,Guanajuato,1127,91,666
2020-05-26,Mexico,Guerrero,1301,174,795
2020-05-26,Mexico,Hidalgo,1319,215,698
2020-05-26,Mexico,Jalisco,1238,116,742
2020-05-26,Mexico,Mexico,11523,872,9229
2020-05-26,Mexico,Michoacan,1402,119,935
2020-05-26,Mexico,Morelos,1232,239,779
2020-05-26,Mexico,Nayarit,439,42,275
2020-05-26,Mexico,Nuevo Leon,1168,67,800
2020-05-26,Mexico,Oaxaca,1070,106,562
2020-05-26,Mexico,Puebla,2165,260,1373
2020-05-26,Mexico,Queretaro,710,78,371
2020-05-26,Mexico,Quintana Roo,1641,294,1113
2020-05-26,Mexico,San Luis Potosi,692,40,438
2020-05-26,Mexico,Sinaloa,2794,406,1831
2020-05-26,Mexico,Sonora,1451,72,1019
2020-05-26,Mexico,Tabasco,3236,416,2214
2020-05-26,Mexico,Tamaulipas,1289,86,905
2020-05-26,Mexico,Tlaxcala,827,134,478
2020-05-26,Mexico,Veracruz,2944,372,1972
2020-05-26,Mexico,Yucatan,1522,123,1009
2020-05-26,Mexico,Zacatecas,243,28,161
2020-05-26,Netherlands,Aruba,101,3,95
2020-05-26,Netherlands,"Bonaire, Sint Eustatius and Saba",6,0,0
2020-05-26,Netherlands,Curacao,18,1,14
2020-05-26,Netherlands,Sint Maarten,77,15,59
2020-05-26,Spain,Andalusia,12450,1334,0
2020-05-26,Spain,Aragon,5600,826,0
2020-05-26,Spain,Asturias,2380,288,0
2020-05-26,Spain,Baleares,2035,211,0
2020-05-26,Spain,C. Valenciana,11056,1331,0
2020-05-26,Spain,Canarias,2317,150,0
2020-05-26,Spain,Cantabria,2283,202,0
2020-05-26,Spain,Castilla - La Mancha,16909,2788,0
2020-05-26,Spain,Castilla y Leon,18555,1913,0
2020-05-26,Spain,Catalonia,57320,5575,0
2020-05-26,Spain,Ceuta,124,4,0
2020-05-26,Spain,Extremadura,2952,506,0
2020-05-26,Spain,Galicia,9079,607,0
2020-05-26,Spain,La Rioja,4041,358,0
2020-05-26,Spain,Madrid,67932,8686,0
2020-05-26,Spain,Melilla,121,2,0
2020-05-26,Spain,Murcia,1573,139,0
2020-05-26,Spain,Navarra,5195,490,0
2020-05-26,Spain,Pais Vasco,13478,1424,0
2020-05-26,Spain,Unknown,0,0,150376
2020-05-26,US,Alabama,14986,566,0
2020-05-26,US,Alaska,408,10,0
2020-05-26,US,Arizona,16575,807,0
2020-05-26,US,Arkansas,6029,117,0
2020-05-26,US,California,96400,3769,0
2020-05-26,US,Colorado,24256,1333,0
2020-05-26,US,Connecticut,40873,3742,0
2020-05-26,US,Delaware,8965,332,0
2020-05-26,US,Diamond Princess,49,0,0
2020-05-26,US,District of Columbia,8225,440,0
2020-05-26,US,Florida,51746,2252,0
2020-05-26,US,Georgia,43400,1848,0
2020-05-26,US,Grand Princess,103,3,0
2020-05-26,US,Guam,166,5,0
2020-05-26,US,Hawaii,643,17,0
2020-05-26,US,Idaho,2626,79,0
2020-05-26,US,Illinois,112017,4885,0
2020-05-26,US,Indiana,31715,1984,0
2020-05-26,US,Iowa,17557,456,0
2020-05-26,US,Kansas,9125,207,0
2020-05-26,US,Kentucky,8571,391,0
2020-05-26,US,Louisiana,37809,2691,0
2020-05-26,US,Maine,2074,78,0
2020-05-26,US,Maryland,47152,2302,0
2020-05-26,US,Massachusetts,93271,6416,0
2020-05-26,US,Michigan,54881,5241,0
2020-05-26,US,Minnesota,21315,890,0
2020-05-26,US,Mississippi,13458,635,0
2020-05-26,US,Missouri,12476,689,0
2020-05-26,US,Montana,479,16,0
2020-05-26,US,Nebraska,12362,147,0
2020-05-26,US,Nevada,7956,394,0
2020-05-26,US,New Hampshire,4197,210,0
2020-05-26,US,New Jersey,155092,11147,0
2020-05-26,US,New Mexico,7026,320,0
2020-05-26,US,New York,362764,29229,0
2020-05-26,US,North Carolina,24057,790,0
2020-05-26,US,North Dakota,2457,54,0
2020-05-26,US,Northern Mariana Islands,22,2,0
2020-05-26,US,Ohio,32477,1987,0
2020-05-26,US,Oklahoma,6090,313,0
2020-05-26,US,Oregon,3949,148,0
2020-05-26,US,Pennsylvania,71925,5146,0
2020-05-26,US,Puerto Rico,3260,129,0
2020-05-26,US,Recovered,0,0,379157
2020-05-26,US,Rhode Island,14065,608,0
2020-05-26,US,South Carolina,10178,440,0
2020-05-26,US,South Dakota,4586,50,0
2020-05-26,US,Tennessee,20535,338,0
2020-05-26,US,Texas,56409,1533,0
2020-05-26,US,Utah,8521,98,0
2020-05-26,US,Vermont,962,54,0
2020-05-26,US,Virgin Islands,69,6,0
2020-05-26,US,Virginia,37727,1208,0
2020-05-26,US,Washington,20065,1070,0
2020-05-26,US,West Virginia,1774,72,0
2020-05-26,US,Wisconsin,15584,514,0
2020-05-26,US,Wyoming,843,12,0
2020-05-26,United Kingdom,Anguilla,3,0,3
2020-05-26,United Kingdom,Bermuda,133,9,89
2020-05-26,United Kingdom,British Virgin Islands,8,1,6
2020-05-26,United Kingdom,Cayman Islands,134,1,61
2020-05-26,United Kingdom,Channel Islands,559,45,517
2020-05-26,United Kingdom,Falkland Islands (Malvinas),13,0,13
2020-05-26,United Kingdom,Gibraltar,154,0,147
2020-05-26,United Kingdom,Isle of Man,336,24,305
2020-05-26,United Kingdom,Montserrat,11,1,10
2020-05-26,United Kingdom,Turks and Caicos Islands,12,1,10
2020-05-27,Australia,Australian Capital Territory,107,3,104
